Lost Creek , HydroPower Res, -122.710416666667,42.6604166666667
2010,1,7696.41
2010,2,11860.3
2010,3,22489.6
2010,4,28020.5
2010,5,42249.1
2010,6,50062.4
2010,7,46946.5
2010,8,39632.3
2010,9,43383.3
2010,10,52396.4
2010,11,63807.2
2010,12,83774.6
2011,1,97974.8
2011,2,74018.6
2011,3,93791.7
2011,4,87843.8
2011,5,105827
2011,6,103672
2011,7,82341.9
2011,8,60263.3
2011,9,58281.4
2011,10,63157.6
2011,11,69806.2
2011,12,84039.4
2012,1,97974.8
2012,2,76662.1
2012,3,93791.7
2012,4,87843.8
2012,5,105827
2012,6,103672
2012,7,82341.9
2012,8,60263.3
2012,9,58281.4
2012,10,63157.6
2012,11,69806.2
2012,12,84039.4
2013,1,97974.8
2013,2,74018.6
2013,3,93791.7
2013,4,87843.8
2013,5,105827
2013,6,103672
2013,7,82341.9
2013,8,60263.3
2013,9,58281.4
2013,10,63157.6
2013,11,69806.2
2013,12,84039.4
2014,1,97974.8
2014,2,74018.6
2014,3,93791.7
2014,4,87843.8
2014,5,105827
2014,6,103672
2014,7,82341.9
2014,8,60263.3
2014,9,58281.4
2014,10,63157.6
2014,11,69806.2
2014,12,84039.4
2015,1,97974.8
2015,2,74018.6
2015,3,93791.7
2015,4,87843.8
2015,5,105827
2015,6,103672
2015,7,82341.9
2015,8,60263.3
2015,9,58281.4
2015,10,63157.6
2015,11,69806.2
2015,12,84039.4
2016,1,97974.8
2016,2,76662.1
2016,3,93791.7
2016,4,87843.8
2016,5,105827
2016,6,103672
2016,7,82341.9
2016,8,60263.3
2016,9,58281.4
2016,10,63157.6
2016,11,69806.2
2016,12,84039.4
2017,1,97959.5
2017,2,73956.3
2017,3,93748.5
2017,4,87803.3
2017,5,105778
2017,6,103604
2017,7,79084.8
2017,8,56649
2017,9,55765.6
2017,10,57091.2
2017,11,64585.9
2017,12,75082.5
2018,1,89939.1
2018,2,67878.2
2018,3,86413
2018,4,80933.1
2018,5,97501.2
2018,6,95497.6
2018,7,76381.1
2018,8,56522.6
2018,9,55297.8
2018,10,60620.9
2018,11,67836.4
2018,12,82619.6
2019,1,97363.8
2019,2,73984.1
2019,3,93747.9
2019,4,87802.8
2019,5,105744
2019,6,103021
2019,7,80623.1
2019,8,58144.8
2019,9,56260
2019,10,59038.9
2019,11,66046.4
2019,12,78882.4
2020,1,91533.1
2020,2,71685.3
2020,3,87878.1
2020,4,82305.2
2020,5,99122.8
2020,6,96972.1
2020,7,74802.8
2020,8,53881.2
2020,9,53109.1
2020,10,54969.9
2020,11,64081.7
2020,12,77248.9
2021,1,91088.9
2021,2,69102.5
2021,3,87562.3
2021,4,82009.4
2021,5,98797.9
2021,6,97046.3
2021,7,77699
2021,8,57465.8
2021,9,56214.1
2021,10,61652.6
2021,11,69005.8
2021,12,83880.3
2022,1,97974.8
2022,2,74018.6
2022,3,93791.7
2022,4,87843.8
2022,5,105827
2022,6,103672
2022,7,82341.9
2022,8,60263.3
2022,9,58281.4
2022,10,63157.6
2022,11,69806.2
2022,12,84039.4
2023,1,97974.8
2023,2,74018.6
2023,3,93791.7
2023,4,87843.8
2023,5,105827
2023,6,103672
2023,7,82341.9
2023,8,60263.3
2023,9,58281.4
2023,10,63157.6
2023,11,69806.2
2023,12,84039.4
2024,1,97974.8
2024,2,76662.1
2024,3,93791.7
2024,4,87843.8
2024,5,105827
2024,6,103672
2024,7,82341.9
2024,8,60263.3
2024,9,58281.4
2024,10,63157.6
2024,11,69806.2
2024,12,84039.4
2025,1,97974.8
2025,2,74018.6
2025,3,93791.7
2025,4,87843.8
2025,5,105793
2025,6,103467
2025,7,79276.4
2025,8,56769.9
2025,9,55147.7
2025,10,56151.4
2025,11,64460.7
2025,12,75653
2026,1,89848.3
2026,2,68060
2026,3,86461.9
2026,4,80978.8
2026,5,97556.3
2026,6,95672.8
2026,7,76570.9
2026,8,56634
2026,9,55393.3
2026,10,60773.9
2026,11,68082.8
2026,12,82932.2
2027,1,97673.5
2027,2,74018.6
2027,3,93791.7
2027,4,87843.8
2027,5,105827
2027,6,103672
2027,7,82341.9
2027,8,60263.3
2027,9,58281.4
2027,10,63157.6
2027,11,69806.2
2027,12,84039.4
2028,1,97974.8
2028,2,76662.1
2028,3,93791.7
2028,4,87843.8
2028,5,105827
2028,6,103672
2028,7,82341.9
2028,8,60263.3
2028,9,58281.4
2028,10,63157.6
2028,11,69806.2
2028,12,84039.4
2029,1,97974.8
2029,2,74018.6
2029,3,93791.7
2029,4,87843.8
2029,5,105827
2029,6,103672
2029,7,82341.9
2029,8,60263.3
2029,9,58281.4
2029,10,63157.6
2029,11,69806.2
2029,12,84039.4
2030,1,97974.8
2030,2,74018.6
2030,3,93791.7
2030,4,87843.8
2030,5,105827
2030,6,103672
2030,7,82341.9
2030,8,60263.3
2030,9,58281.4
2030,10,63157.6
2030,11,69806.2
2030,12,84039.4
2031,1,97974.8
2031,2,74018.6
2031,3,93791.7
2031,4,87843.8
2031,5,105827
2031,6,103672
2031,7,82341.9
2031,8,60263.3
2031,9,58281.4
2031,10,63157.6
2031,11,69806.2
2031,12,84039.4
2032,1,97974.8
2032,2,76662.1
2032,3,93791.7
2032,4,87843.8
2032,5,105827
2032,6,103672
2032,7,82341.9
2032,8,60263.3
2032,9,58281.4
2032,10,63157.6
