Lost Creek , HydroPower Res, -122.710416666667,42.6604166666667
2010,1,7696.41
2010,2,11860.3
2010,3,22489.6
2010,4,28020.5
2010,5,42249.1
2010,6,50062.4
2010,7,46946.5
2010,8,39632.3
2010,9,43383.3
2010,10,52396.4
2010,11,63807.2
2010,12,83774.6
2011,1,97974.8
2011,2,74018.6
2011,3,93791.7
2011,4,87843.8
2011,5,105827
2011,6,103672
2011,7,82341.9
2011,8,60263.3
2011,9,58281.4
2011,10,63157.6
2011,11,69806.2
2011,12,84039.4
2012,1,97974.8
2012,2,76662.1
2012,3,93791.7
2012,4,87843.8
2012,5,105827
2012,6,103672
2012,7,82341.9
2012,8,60263.3
2012,9,58281.4
2012,10,63157.6
2012,11,69806.2
2012,12,84039.4
2013,1,97974.8
2013,2,74018.6
2013,3,93791.7
2013,4,87843.8
2013,5,105827
2013,6,103652
2013,7,81982.4
2013,8,59845.1
2013,9,57986.8
2013,10,62845.7
2013,11,69461.5
2013,12,83624.4
2014,1,97491.1
2014,2,73653.1
2014,3,93328.6
2014,4,87410
2014,5,105304
2014,6,103160
2014,7,82126.7
2014,8,60254.7
2014,9,58281.4
2014,10,63157.6
2014,11,69806.2
2014,12,84039.4
2015,1,97974.8
2015,2,74018.6
2015,3,93791.7
2015,4,87843.8
2015,5,105827
2015,6,103672
2015,7,82341.9
2015,8,60263.3
2015,9,58281.4
2015,10,63157.6
2015,11,69806.2
2015,12,84039.4
2016,1,97974.8
2016,2,76662.1
2016,3,93791.7
2016,4,87843.8
2016,5,105827
2016,6,103672
2016,7,82341.9
2016,8,60263.3
2016,9,58281.4
2016,10,63157.6
2016,11,69806.2
2016,12,84039.4
2017,1,97974.8
2017,2,74018.6
2017,3,93791.7
2017,4,87843.8
2017,5,105827
2017,6,103672
2017,7,82341.9
2017,8,60263.3
2017,9,58281.4
2017,10,63157.6
2017,11,69806.2
2017,12,84039.4
2018,1,97974.8
2018,2,74018.6
2018,3,93791.7
2018,4,87843.8
2018,5,105827
2018,6,103652
2018,7,82252.2
2018,8,60227.3
2018,9,58246.6
2018,10,63119.8
2018,11,69764.5
2018,12,83989.2
2019,1,97916.3
2019,2,73974.4
2019,3,93735.7
2019,4,87791.3
2019,5,105763
2019,6,103590
2019,7,82205.4
2019,8,60096.3
2019,9,58155.2
2019,10,63020.1
2019,11,69536
2019,12,83673.9
2020,1,97612.4
2020,2,76378.5
2020,3,93444.7
2020,4,87518.8
2020,5,105435
2020,6,103289
2020,7,82104.4
2020,8,60150.1
2020,9,58182.9
2020,10,63050.8
2020,11,69751.3
2020,12,84039.4
2021,1,97974.8
2021,2,74018.6
2021,3,93791.7
2021,4,87843.8
2021,5,105793
2021,6,103408
2021,7,81163.4
2021,8,58924.6
2021,9,56563.5
2021,10,61012.5
2021,11,66981.8
2021,12,80755.8
2022,1,94312.1
2022,2,71251.5
2022,3,90285.3
2022,4,84559.8
2022,5,101870
2022,6,99915.1
2022,7,79733.1
2022,8,58758.6
2022,9,57324.9
2022,10,62488.9
2022,11,69351.8
2022,12,83701.4
2023,1,97616.5
2023,2,73747.9
2023,3,93448.7
2023,4,87522.5
2023,5,105440
2023,6,103273
2023,7,82108.4
2023,8,60162.2
2023,9,58186
2023,10,63043.7
2023,11,69770.1
2023,12,84034.8
2024,1,97969.5
2024,2,76658
2024,3,93786.6
2024,4,87839
2024,5,105821
2024,6,103666
2024,7,82339.9
2024,8,60261.7
2024,9,58279.9
2024,10,63156
2024,11,69806.2
2024,12,84039.4
2025,1,97974.8
2025,2,74018.6
2025,3,93791.7
2025,4,87843.8
2025,5,105827
2025,6,103672
2025,7,82341.9
2025,8,60263.3
2025,9,58281.4
2025,10,63157.6
2025,11,69806.2
2025,12,84039.4
2026,1,97974.8
2026,2,74018.6
2026,3,93791.7
2026,4,87843.8
2026,5,105827
2026,6,103672
2026,7,82341.9
2026,8,60263.3
2026,9,58281.4
2026,10,63157.6
2026,11,69806.2
2026,12,84039.4
2027,1,97974.8
2027,2,74018.6
2027,3,93791.7
2027,4,87843.8
2027,5,105827
2027,6,103672
2027,7,82341.9
2027,8,60263.3
2027,9,58281.4
2027,10,63157.6
2027,11,69806.2
2027,12,84039.4
2028,1,97974.8
2028,2,76662.1
2028,3,93791.7
2028,4,87843.8
2028,5,105827
2028,6,103672
2028,7,82341.9
2028,8,60263.3
2028,9,58281.4
2028,10,63157.6
2028,11,69806.2
2028,12,84039.4
2029,1,97974.8
2029,2,74018.6
2029,3,93791.7
2029,4,87843.8
2029,5,105827
2029,6,103672
2029,7,82341.9
2029,8,60263.3
2029,9,58281.4
2029,10,63157.6
2029,11,69806.2
2029,12,84039.4
2030,1,97974.8
2030,2,74018.6
2030,3,93791.7
2030,4,87843.8
2030,5,105827
2030,6,103652
2030,7,81925.4
2030,8,59666.3
2030,9,57507.4
2030,10,62167.7
2030,11,68576
2030,12,82728
2031,1,96446
2031,2,72863.6
2031,3,92328.1
2031,4,86473
2031,5,104175
2031,6,102054
2031,7,81278.5
2031,8,59718.8
2031,9,57962.7
2031,10,63001.2
2031,11,69806.2
2031,12,84039.4
2032,1,97974.8
2032,2,76662.1
2032,3,93791.7
2032,4,87843.8
2032,5,105827
2032,6,103672
2032,7,82341.9
2032,8,60263.3
2032,9,58281.4
2032,10,63157.6
2032,11,69806.2
2032,12,84039.4
